id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63
N35,0.0038021489,-0.024603045,0.0033182455,-0.00025005097,-0.0040139006,-0.006229737,0.0065130456,-0.00015289028,0.025909062,0.0073272143,-0.013921978,0.0032156163,0.011956975,0.005814501,-0.0018392472,0.003798771,-0.0007054064,-0.004389743,-0.009095635,-0.014475824,1.9869828,1.0493243e-05,-0.009349099,0.008823615,0.0017621095,0.0014462944,-0.015198538,1.5778419,0.0010524675,-0.0039448533,-0.00042376338,-0.005296392,-0.0038426078,0.010751697,-0.018156566,-0.008683473,-0.01835912,-0.0062495293,6.184897e-05,-0.008655037,0.0035199518,0.003131856,-0.0116341235,-0.005543148,0.0035764806,-0.002624112,-0.016919509,0.015421696,-0.0013375102,-0.009711587,-0.018987834,-0.0072314986,-0.0029371285,-0.0029200388,0.009830669,-0.004036554,-0.018258698,0.0006417331,-0.0024109397,-0.49829632,0.008514254,0.006018134,0.0093333945,-0.0016076103
N2218,0.0023559255,-0.012169914,-0.0027322231,-0.0051714014,-0.0076898593,0.013692483,0.015579932,-0.013482231,0.008901768,-0.009547291,0.006534014,-0.003493315,-0.0068833474,0.011417558,0.0012535343,-0.00269473,-0.01054542,-0.007797334,0.008409702,-0.0033274558,-0.72346944,0.0081954105,0.0054500666,0.011812451,-0.013533286,0.0054521016,-0.011140381,0.60959435,-0.0020065948,0.0034491185,0.011646714,-0.0013339688,-0.0040292796,0.0014639385,0.00094214146,0.0064028096,-0.001778396,-0.0013456634,0.021831607,0.005004503,0.0030176484,-0.0034549553,0.002235054,-0.009468613,0.0083581535,0.0005001817,-0.011130331,-0.005955084,-0.0032221556,-0.0022661348,-0.006795655,-0.0109829055,0.0023561758,-0.0023622322,-0.0053530815,0.5681883,-0.024715258,-0.0037929383,0.014495344,0.2601604,-0.000569687,-0.00090688776,0.007946176,0.0062567745
N57,-0.003543519,-0.011736433,0.0070946757,-0.0018898422,-0.003801106,0.012495024,0.0066842255,-0.007364002,0.012167215,-0.011835473,-0.0012765138,-0.0028889338,-0.0015510512,0.004049034,0.0019928266,-0.0032095413,0.00764934,-0.0040858593,-0.006505636,-0.011621695,-1.0488062,-0.0015390355,0.0021505312,0.01030783,-0.00884334,-0.0030711931,-0.010719081,1.2819116,0.0037681183,0.014153488,0.020260513,0.0034855579,0.00027704609,0.014422061,-0.009560042,0.010320262,-0.0096101975,0.0026426152,0.016208716,-0.000983574,0.0028335475,0.0068071596,0.0020296192,-0.006559018,0.0068611787,-0.00098443,-0.011629497,-0.00019213531,-0.0006905767,-0.0005817481,-0.023112189,0.0008707887,-0.0047050742,0.0067122565,0.0028988975,0.011606664,-0.033589646,-0.0054604034,0.0075826226,0.009226349,0.001524662,0.0011058488,0.024174713,0.016740244
N790,-0.0051268656,-0.018315565,-0.0138449455,0.02427554,0.0013531602,-0.00096762634,0.0072200983,-0.0044344077,0.021474091,0.00070982124,-0.04169918,0.0011513409,0.0023049137,0.0013456921,0.0050598,-0.009003169,0.0028921163,-0.0018356746,-0.032774303,-0.014653152,1.1327833,-0.0034595637,-0.020097274,0.008905221,-0.009457838,-0.019970534,-0.008118183,2.9437058,0.0072912066,0.012388025,-0.022545896,-0.010219562,0.0076664886,0.002382347,-0.011363142,-0.009211888,-0.010169038,0.005908981,0.0037245464,0.006373161,0.009282073,0.012499362,0.006666636,0.008581235,-0.009324194,0.007982772,-0.01672489,-0.0016264903,0.0067878263,0.016286874,-0.02525109,-0.0023968045,-0.0033168395,0.0022667667,-0.0004694808,1.8202194,-0.020570708,-0.0065675434,-0.0024799365,-0.16127463,0.007068414,0.021501098,0.011841265,0.0050287717
N2394,-0.0039880555,-0.016285922,-0.011490958,0.015406345,0.0017215614,0.0065349014,0.009930677,-0.0032733073,0.019520143,0.002009893,-0.031998638,0.0017312012,-0.0023132055,-0.00034838633,0.0042539765,-0.004117869,0.011933511,0.000543112,-0.026808757,-0.011098836,1.0272838,-0.005157381,-0.017411508,0.008655149,-0.0033868586,-0.014135997,-0.008329401,2.442681,0.007311741,0.015633259,-0.016892364,-0.008397356,0.004182353,0.0070846123,-0.010172166,-0.0028588509,-0.019430108,0.005358249,0.004882406,-0.0029053523,0.004941812,0.014904125,0.0026882174,0.0050213574,-0.0051345914,0.003951171,-0.0151571175,0.0024717536,0.0024666681,0.012905344,-0.024615668,0.0009517076,-0.0074654883,-0.00094172277,0.00061486656,1.2131455,-0.016815903,-0.004032434,-0.008515592,-0.029043736,0.0047487146,0.015637673,0.012759834,0.008124028
N3179,-0.009087222,-0.011644207,0.003946284,-0.008606164,0.012800145,0.006893877,0.010188589,-0.006575577,0.008517065,-0.0021694691,-0.0016865395,0.0019945635,-0.014233876,0.004004808,0.00057239155,0.007136281,0.010300301,-0.009827373,0.0010668386,-0.018682867,0.5405672,0.00954218,-0.008589702,0.003642488,-0.0049523134,0.0054543926,-0.0021573557,-0.43545055,-0.008101325,0.01591512,-0.00062875147,0.0051563033,-0.006103925,0.008030051,-0.0056499196,0.003560966,-0.018497083,-0.004119505,0.00090605364,0.0008242288,0.0044646105,0.015182055,0.005615353,-0.017459413,0.013838328,-0.007965386,-0.007170419,-0.00059801916,-0.003972138,0.00748903,-0.008128543,0.005853871,-0.0025246954,0.0019056409,-0.0069549675,0.17274332,-0.0124503765,0.009887938,0.004316159,1.5514693,-0.004541354,-0.0031147061,0.012086571,0.012419241
N2989,-0.0026855061,0.0021384126,0.015227331,-0.003906272,0.0021240893,0.0132729495,0.0066583846,-0.01368536,0.013877246,-0.0052400804,0.016186938,-0.005492005,-0.00040366038,-0.004554436,0.0028389997,0.0023795906,0.00945244,-0.0015278771,0.0038406262,-0.003174842,-0.8446878,0.0070785778,0.0049547316,0.004382854,0.012497166,0.0062972168,-0.0020637917,0.71661127,-0.008555265,0.0006197544,0.01856904,0.0031339324,-0.007837503,0.016344147,-0.00059502095,0.012530942,-0.008182315,-0.0050261803,0.009410936,-0.00967476,-0.00023611925,0.004861131,-0.0043241987,-0.014623092,0.0098472405,-0.008303392,-0.007273178,0.0028442058,-0.0030640878,-0.014780112,-0.013054254,0.003264886,-0.002090307,-0.00049266295,0.0044550416,-1.0150439,-0.03250809,0.011523148,-0.0049716467,0.6578105,-0.0028278376,-0.013021783,0.016402058,0.016043711
N333,-0.0014127602,-0.015064208,0.0026993651,0.0022331309,-0.004183969,0.015152077,0.012600182,-0.028792694,0.020792456,-0.004542046,0.013714806,0.00877076,-0.0029435826,-0.000996148,0.000660095,0.008960758,0.009831563,-0.0011832389,-0.003905959,-0.019250818,-0.004853791,0.0193203,0.0023742323,0.006617039,-0.007475407,0.012278962,-0.009814819,0.62992203,-0.0064597763,0.017850133,0.013745608,0.0052984706,-0.0027399457,0.010702579,-0.0045380746,0.01155545,-0.01484226,0.0089405235,0.016184995,0.0028174417,0.0040473198,0.015580552,0.0010466444,-0.015130541,0.013060972,0.0008523158,-0.013106186,-0.0025980123,0.00066370016,-0.0012777562,-0.023399241,0.010212109,-0.0041492605,0.0032658793,0.0072043836,0.25407428,-0.033223256,0.020014916,-0.0023005689,0.83262485,-0.002240083,0.0025624116,0.037083566,0.020624505
N3531,-0.00346672,-0.011148344,0.0017098236,0.001165765,-0.0036599447,0.013197151,0.010828561,-0.021924311,0.018429408,-0.0020880194,0.012100089,0.0075934217,-0.0028328297,0.000109305074,0.00031411604,0.008248811,0.013909773,0.0011034007,-0.002457381,-0.015865687,0.019887082,0.014473408,-2.3190474e-05,0.0052396036,-0.0051965094,0.008317127,-0.0061615887,0.6626149,-0.00585307,0.016685205,0.014095636,0.0075000324,-0.004635285,0.01283278,-0.005763185,0.008945469,-0.01436538,0.0055015506,0.0127298385,0.0023105803,0.0038365591,0.01562528,0.00018872853,-0.011807813,0.014210723,0.0022459645,-0.010641116,-0.00018538564,0.0042670607,0.0013389218,-0.02057161,0.010600793,-0.0048753084,0.0011771121,0.0045948443,0.17148863,-0.028456906,0.018862998,-0.0025975278,0.74689794,-0.0031991196,-0.0002757414,0.034199648,0.019900417
N2216,-0.009371287,-0.011574758,0.0032203516,0.011433911,-0.0027039342,0.010774131,0.007662312,-0.0051033804,0.025467938,-0.0029478453,-0.0169386,-0.011038818,-0.0020130991,-0.013430465,-0.0030919763,-0.01358077,0.0120504955,0.0035072702,-0.021690415,-0.0065550525,0.59813553,-0.014972784,-0.010252193,0.016896045,0.0070898863,-0.020858351,0.0012709675,2.6765594,0.010078008,0.009557982,0.00615236,-0.010656122,0.0023848077,0.01887183,-0.011426612,0.008889095,-0.01673564,-0.0013560435,0.00992894,-0.016251024,0.009246437,0.004414301,-0.00585275,0.008787551,-0.014965282,0.0007121686,-0.008035941,0.008648439,-0.0011555447,-0.012602882,-0.033858076,0.009963544,-0.00856893,-0.0060763913,0.006519036,-0.46552196,-0.03578818,-0.0046283803,-0.0023146933,-0.25345403,0.0009442711,0.011965944,0.01997222,0.022346387
N3681,-0.01640436,-0.004080825,-0.00024584826,-0.006352483,0.0069484883,0.01192786,0.005528579,-0.0087543,0.008504151,0.000109354245,-0.0033375628,-0.017785959,-0.010574858,0.005490203,-0.0048159612,-0.0064320914,-0.008093801,-0.007127274,0.010824994,0.003907278,-0.60656524,0.007650794,-0.00478332,0.022036491,0.004533625,-0.0026867162,0.0040195943,-0.26363394,-0.0167784,0.0014622917,0.023103135,-0.00050184363,-0.0059072436,-0.00108969,-0.0026731517,0.00894426,-0.0060952497,-0.009784083,0.011838964,0.0029907164,0.012529601,-0.0020337466,0.014183559,-0.008891042,-0.00034722383,-0.0017936645,-0.0005100007,0.005880471,-0.0020536124,-0.0020413895,-0.009220104,-0.0063650357,0.013935185,0.0015333656,-0.010579596,1.2141098,-0.020009464,-0.0032630106,0.021158155,0.50794375,-0.0029583015,-0.009903951,0.0045367978,0.0054575712
N2279,0.0054010917,-0.016859308,0.0074511045,-0.005704257,0.004616873,-0.0068374947,0.009981385,-0.00571755,0.02443684,0.0077526853,-0.0035239484,0.000950695,0.008107577,-0.00048926234,0.0071022315,0.0063696573,0.008922101,0.004684966,-0.00304748,-0.027292501,2.2187533,0.011392625,-0.0098963715,0.013795665,0.005042012,-0.002234128,-0.01259076,1.6157665,-0.0063141864,-0.00081278273,0.0076271608,0.009552803,-0.024848333,0.014807826,-0.0060722064,-0.0153650325,-0.019116092,-0.01821797,0.004384626,-0.015503042,0.0008045933,0.0060489,-0.009401828,-0.018520575,0.02447449,0.0010035059,-0.014893929,0.018646127,0.00076962454,-0.012560088,-0.012662674,-0.002822221,-0.00067911873,-0.0085809855,0.011518404,-0.37030098,-0.024796566,0.013105125,-0.01980689,0.6497841,0.0043482464,-0.009748381,0.009988674,0.0004274175
N1670,-0.013680968,-0.008566502,0.01572528,-0.0035441553,0.00038603324,0.010146813,0.00730876,-0.018706148,0.022141928,0.008759602,0.016336057,-0.025519414,0.00047857367,0.00091248215,-0.005187416,0.0065094335,-0.0065354607,-0.009436614,0.010455892,0.0044819256,0.49918315,0.017266372,-0.0036350535,0.018311491,0.026689036,0.004956819,0.0038529357,-0.051749494,-0.029847132,-0.0016073663,0.028490368,0.0022201766,-0.011307337,0.0041611665,-0.01120758,0.008255099,-0.016488882,-0.02201306,0.011048253,-0.010526396,0.004998428,-0.004367251,0.0061501423,-0.016402941,0.014079647,-0.016827004,-0.008579397,0.008223356,-0.007325983,-0.014193712,-0.020603655,-0.002026879,0.014066165,-0.0019879993,0.0045987014,-0.23702863,-0.023640225,0.020287154,0.013721143,-0.1773228,-0.0014877636,-0.019418914,0.0041628936,0.004836713
N4606,-0.006059035,-0.0057437713,0.00964456,-0.0022096583,-0.002995774,0.008220238,0.011169416,-0.02217747,0.023432272,0.003455791,0.021678332,-0.030516587,-0.015964255,0.008184543,0.0057914057,0.0083516,-0.016120978,-0.0061902646,0.01369249,-0.0061993846,0.11295764,0.014175429,-0.0025160578,0.017694352,0.010339476,-0.0014603876,0.000594027,-0.17171426,-0.026216269,-0.00043481874,0.030602029,-0.00276639,-0.008555268,0.015165024,-0.0012447699,0.01627222,-0.006767679,-0.031755574,0.0107692955,0.01006141,0.008164157,0.013566006,-0.0049528657,-0.033726886,0.029807825,-0.008570648,0.00889882,0.0042998493,-0.004332066,-0.009029359,-0.0046285787,-0.0026606133,0.0077231787,-0.008908863,-0.010135025,-0.8678932,-0.048014317,0.02226503,0.023994582,-1.6089569,0.0016305025,-0.0139030805,0.00981841,0.012132654
N4904,0.0012753775,-0.016057132,0.008954412,-0.0031415701,0.0037930259,-0.0023199574,0.011938355,-0.00803799,0.022489686,0.01009457,0.004333333,-0.006368598,0.0054790154,0.0018711826,0.00594614,0.009634027,0.0031043685,-8.9447385e-05,0.00398234,-0.019970162,1.9504294,0.018838719,-0.008922391,0.013738657,0.015385013,0.003157073,-0.0078043877,0.7361883,-0.017973457,-0.0007339703,0.0095882565,0.0045166956,-0.019669432,0.012473716,-0.008186313,-0.008941217,-0.019099005,-0.022459427,0.0075871833,-0.011758304,0.0013677423,0.0004559316,-0.0018274846,-0.023725497,0.022731248,-0.012394787,-0.014654586,0.012373288,-0.0032671914,-0.014775067,-0.012133449,-0.00045462287,0.0043437593,-0.00370445,0.0072788065,-0.42819023,-0.020091042,0.020541722,-0.009934985,0.77586067,0.0009252695,-0.01951685,0.0034780747,-0.0022974357
N3612,0.025180655,-0.020649524,-0.011695941,0.0001236227,0.00072776666,-0.008963069,0.004514217,0.00084623613,0.030147089,0.007325842,-0.038859572,0.020715183,0.0069644726,0.022236185,0.0065309415,0.014569942,-0.00030522596,-0.0036789863,-0.02505426,-0.021783879,2.574835,-0.0108030075,-0.0152954515,-0.0031864312,-0.024501733,0.015526009,-0.026331486,2.388361,0.021679068,0.0024726768,-0.01877192,-0.013325055,-0.0007618875,0.013002792,-0.022004692,-0.020988066,-0.018357916,-0.001485531,-0.020547014,0.015694791,0.0024974518,0.027284848,-0.037207518,-0.015674919,0.013980865,0.022577792,-0.0016544489,0.013703376,0.010488643,0.0127950935,-0.0031498726,-0.013463725,-0.011191527,-0.00441001,0.002106395,1.1015295,-0.021774266,-0.00465852,-0.0054001207,-2.3943963,0.018053247,0.033086754,0.02151716,-0.0031499667
N3045,0.03852751,-0.020253051,-0.021991728,0.0018027478,0.0023484847,-0.010738445,0.011111466,0.0034284804,0.0235707,0.003521926,-0.058046646,0.028589262,0.004878928,0.027594747,0.0090585165,0.017173659,-0.0006964018,-0.0046960767,-0.030150441,-0.02518033,3.0822208,-0.01746936,-0.01802173,-0.0057660653,-0.035051163,0.014105683,-0.031500842,2.9553742,0.034093324,0.0012265343,-0.037396573,-0.026186965,0.0008335077,0.007370406,-0.015834413,-0.023798406,-0.016322032,0.0056661186,-0.026998736,0.020876702,0.0048000296,0.030994441,-0.03938089,-0.009807022,0.015730472,0.028270068,0.0017510973,0.011610401,0.006531934,0.020205472,0.006781733,-0.013868839,-0.014473987,-0.009421603,0.005581649,1.5875603,-0.012849186,-0.009191153,-0.014773005,-2.73898,0.026384113,0.04119916,0.014075266,-0.0026478276
N1531,0.009162081,-0.016878745,-0.009199103,-0.004249592,0.0038608774,-0.0055405297,0.013473179,0.0008734518,0.014758887,0.014068354,-0.028264867,0.021897143,-0.0003863158,0.0014584565,0.0061778827,0.013191454,0.015947541,0.0069476203,-0.0042707124,-0.03921303,2.6772823,0.0043687625,-0.023444217,0.007198684,-0.011741736,-0.003986005,-0.017319351,1.7377368,0.0046938322,0.005176061,-0.013699055,0.015647948,-0.024687221,0.016024621,-0.002035062,-0.022800561,-0.025007982,-0.0076047424,-0.001508998,-0.00870642,0.005328165,0.02049685,-0.0064659165,-0.011456771,0.031771556,0.022689246,-0.017648198,0.01936102,0.0030333118,0.005414042,-0.007528328,-0.0034265157,-0.003576256,-0.011191676,0.011028758,1.3218118,-0.004304386,0.015196687,-0.030915847,0.789421,0.009080408,0.0036503703,0.0045215082,-0.0028165076
N3794,0.034867335,-0.01717598,-0.019293549,0.0014017205,0.0030969724,-0.007893119,0.012050021,0.0025812485,0.020994274,0.00219604,-0.053532533,0.02361849,0.0037785245,0.02442441,0.00803187,0.015074245,-0.0019421505,-0.00527647,-0.027321165,-0.019634016,2.619963,-0.016388409,-0.01700089,-0.0050176326,-0.03015381,0.011361383,-0.028736057,2.7020562,0.03174822,0.002226339,-0.034022737,-0.02482944,8.0800695e-05,0.007854277,-0.0149302995,-0.020599538,-0.015435939,0.0036988377,-0.0233264,0.019348228,0.003730395,0.02880834,-0.035119154,-0.009089428,0.013668714,0.025337826,0.0023090872,0.009564055,0.005452166,0.019007312,0.004617282,-0.012162832,-0.013543145,-0.008952806,0.004813459,1.4304165,-0.013141973,-0.0077852476,-0.011029369,-2.5498304,0.023517039,0.037018456,0.012636885,-5.5208035e-05
N2694,0.036711354,-0.013669856,-0.010704656,-0.0015438017,0.005196705,-0.011408527,0.010146403,0.003901938,0.025023296,0.008350206,-0.055371854,0.030087259,0.0079640495,0.020147465,0.004625352,0.017745871,-0.0010791924,-0.006180862,-0.027758501,-0.01464545,2.976463,-0.018789379,-0.01849209,-0.011108649,-0.026864856,0.021229876,-0.028948,2.670061,0.03493324,-0.00502221,-0.04159902,-0.023433723,-0.0013307191,0.007967207,-0.018834414,-0.02518252,-0.019399967,0.0027955633,-0.036027886,0.018216824,-0.0002888366,0.02297189,-0.041181907,-0.007873466,0.0091652,0.027307622,0.0056431815,0.015422592,0.006303747,0.019764172,0.0027812235,-0.014040536,-0.0131881945,-0.009193561,0.006917665,0.99270546,-0.0060075955,-0.0035198138,-0.008938029,-2.5663426,0.025113052,0.039403632,0.012946703,0.0013407625
N2802,0.034929883,-0.02173865,-0.017314473,0.0011419035,0.0018322879,-0.012938247,0.0076201535,0.004993861,0.02636274,0.007379633,-0.054701246,0.032637052,0.008881649,0.023295015,0.0057329373,0.016847976,0.00054284686,-0.0048592035,-0.03006177,-0.02183874,3.1391509,-0.01832346,-0.018521437,-0.008227046,-0.03117703,0.017294852,-0.0313589,2.8775053,0.03458979,-0.0018066813,-0.039898794,-0.022258546,4.4181288e-05,0.008208796,-0.0196723,-0.026014043,-0.01873676,0.004709076,-0.030388344,0.017686753,0.0018851821,0.026521327,-0.039034013,-0.008502319,0.011925715,0.026629617,-0.0006061867,0.014470699,0.0062918332,0.0202271,0.0018102514,-0.015149153,-0.013239982,-0.0073947147,0.0073753954,1.3685496,-0.007815135,-0.007952217,-0.014130399,-2.5255678,0.024033524,0.0410155,0.013521356,-0.003956938
N2406,0.039908815,-0.022861062,-0.015732532,-0.0009154364,0.0026509063,-0.017655935,0.0070677428,0.004480816,0.028698962,0.0075367517,-0.055331744,0.03274948,0.010547397,0.02886533,0.00958316,0.021300752,-0.0007029499,-0.004959245,-0.031017654,-0.027603082,3.4949677,-0.016467929,-0.01814327,-0.008952804,-0.036316212,0.022610197,-0.03428768,2.9233754,0.0331299,-0.0044880304,-0.03744982,-0.023143828,-0.0007100662,0.007287043,-0.021365125,-0.029602965,-0.018451793,0.003010506,-0.035517182,0.022022344,0.0035187698,0.03033444,-0.046097055,-0.014023002,0.018916866,0.029622631,0.003657569,0.017172784,0.009258484,0.020437684,0.007542388,-0.017482907,-0.01364243,-0.0065397695,0.0060421354,1.3862442,-0.012856004,-0.006980575,-0.012662899,-2.9116657,0.027578635,0.041259572,0.018745963,-0.0062652486
N1241,0.029518316,-0.015302717,-0.010828253,0.0011862067,0.003138769,-0.008643335,0.009643956,0.001256047,0.022419468,0.0039849337,-0.04884476,0.024394345,0.008285486,0.016801951,0.0038761043,0.014078804,-0.0013707002,-0.0058873217,-0.027390221,-0.013752943,2.511012,-0.01646032,-0.017327817,-0.007026445,-0.022746094,0.014293722,-0.027332487,2.5900257,0.03025671,-0.00090254477,-0.034034494,-0.02137092,0.0018776044,0.008330879,-0.018197691,-0.019707808,-0.017915808,0.004398389,-0.026259702,0.014650283,0.00026326,0.022331806,-0.033625115,-0.005377905,0.0066993646,0.022196153,5.438897e-07,0.012392512,0.004344797,0.016479505,-0.0029194455,-0.010879977,-0.011675764,-0.006483174,0.008106673,1.016185,-0.009604078,-0.004535319,-0.0072665308,-2.248865,0.02072683,0.03599877,0.013401579,0.0014100497
N4882,0.0257732,-0.0101553,-0.016069854,-0.0032408321,0.0026866307,-0.003620687,0.0146253975,-0.0042095045,0.022124687,0.00087795913,-0.03339009,0.015451399,-0.0054324702,0.02682426,0.010786769,0.016095439,-0.0020876252,-0.0029038547,-0.017729891,-0.022470066,2.1293292,-0.006337542,-0.011241701,-0.0009782661,-0.0334308,0.012709294,-0.022632109,1.9207172,0.021059623,0.0073491624,-0.013342372,-0.01754779,-0.0014333017,0.009966988,-0.009442113,-0.012236614,-0.013101092,-0.002707708,-0.02006042,0.022218015,0.0075533437,0.031654637,-0.033517923,-0.017948994,0.018893452,0.024955802,0.0113656195,0.0068201167,0.012183572,0.015452586,0.008372454,-0.0072132167,-0.012022358,-0.0077156667,-0.0037005092,1.4631178,-0.026613632,-0.0016233587,-0.0009242679,-2.5527043,0.01777475,0.029941713,0.02258488,0.005472097
N4125,-0.009672279,-0.0070437687,0.009777335,-0.004500036,-0.0023618012,0.011551747,0.0067165405,-0.016722215,0.021030538,0.0051179705,0.014375109,-0.009944713,0.0028934286,0.0015573328,-0.00091253896,0.005110076,0.004498606,-0.0039978083,0.009584557,0.0026422106,0.18159461,0.01318639,-0.0007049076,0.0102320695,0.012519953,0.006201214,0.0021126044,0.27405494,-0.022898983,-0.00017917686,0.01993931,0.0049841464,-0.012312809,0.0033172097,-0.009773978,0.0045994245,-0.013938281,-0.0120542655,0.011321293,-0.00236723,0.007652899,0.0007580677,0.0040131304,-0.014920438,0.014031322,-0.005765881,-0.007876232,0.002150088,0.0013819628,-0.010859304,-0.013781378,0.000709978,0.005841959,-0.0014041447,-0.002005852,-0.19173533,-0.022245407,0.016184207,0.0046481676,0.666703,-0.0062436596,-0.013370303,0.012066317,0.008943354
